DAUID,DGUID,LANDAREA,PRUID,X,Y
35202404,2021S051235202404,0.0569,35,625721.1705175260,4845057.327075570
35202405,2021S051235202405,0.0869,35,625663.7954925870,4845280.106646140
35202406,2021S051235202406,0.1381,35,625476.0506525460,4845614.627638520
35202407,2021S051235202407,0.0536,35,625666.5910402500,4845713.746509650
35202408,2021S051235202408,0.21,35,625450.1566759500,4846079.467298220
35202409,2021S051235202409,0.0327,35,625742.8357282480,4846039.813465380
35202413,2021S051235202413,0.7496,35,626272.9399200020,4846582.626622620
35202414,2021S051235202414,0.0925,35,626756.2702637240,4846286.917478620
35202415,2021S051235202415,0.1031,35,626925.8327776490,4846040.154184180
35202416,2021S051235202416,0.1233,35,627227.6970525700,4846344.549099890
35202417,2021S051235202417,0.1185,35,627008.8759024790,4846587.513840220
35202418,2021S051235202418,0.1443,35,627459.3228282280,4846550.567305380
35202419,2021S051235202419,0.4315,35,627243.8715605660,4846945.030228020
35202431,2021S051235202431,0.0552,35,627605.4291019730,4848775.120494630
35202436,2021S051235202436,0.1393,35,628041.8205699280,4848917.962139050
35202439,2021S051235202439,0.1311,35,628413.3353999200,4848763.561170090
35202440,2021S051235202440,0.1368,35,628677.4152930320,4849114.438992770
35202441,2021S051235202441,0.1721,35,629106.0333593700,4849014.902176910
35202442,2021S051235202442,0.3447,35,629054.2123166070,4849498.866699030
35202443,2021S051235202443,0.1322,35,629535.0441518240,4849504.609667230
35202446,2021S051235202446,0.1865,35,629762.1911875960,4849967.725691430
35202447,2021S051235202447,0.1049,35,629493.3220644620,4850240.647168590
35202448,2021S051235202448,0.0718,35,629948.8604349680,4850208.452060600
35202449,2021S051235202449,0.3865,35,630260.0675814090,4849881.470164870
35202450,2021S051235202450,0.1273,35,630002.3417287960,4849675.600019590
35202451,2021S051235202451,0.3757,35,630666.5252770830,4850233.514770910
35202452,2021S051235202452,0.0724,35,630511.4665417430,4850716.874197500
35202453,2021S051235202453,0.1977,35,630981.3477978570,4850700.503078860
35202454,2021S051235202454,0.3179,35,630645.4715201080,4851018.180476330
35202455,2021S051235202455,0.1976,35,631298.5596313190,4851402.793879930
35202456,2021S051235202456,0.1069,35,631344.1633384400,4851166.102753600
35202457,2021S051235202457,0.0844,35,631457.8557793290,4850930.074570730
35202458,2021S051235202458,0.1319,35,631284.5810138660,4850783.345928970
35202459,2021S051235202459,0.1504,35,631732.2302306820,4850927.841944010
35202460,2021S051235202460,0.0995,35,632032.9282346490,4851049.963524470
35202461,2021S051235202461,0.0389,35,632284.2378855860,4850844.785504890
35202462,2021S051235202462,0.2679,35,632133.6386500640,4850517.304888090
35202466,2021S051235202466,0.5744,35,632827.5572196640,4850782.538452310
35202467,2021S051235202467,0.0844,35,632794.2455789830,4851110.421008420
35202468,2021S051235202468,1.3734,35,633177.2216989190,4851766.451030100
35202469,2021S051235202469,0.0905,35,632278.6944236630,4851260.926125550
35202472,2021S051235202472,0.0748,35,631882.0799837230,4851986.880472230
35202475,2021S051235202475,0.0485,35,632211.9460983420,4852179.383495460
35202476,2021S051235202476,0.1508,35,632325.6935542940,4851954.477780650
35202477,2021S051235202477,0.0811,35,632635.8226258070,4852080.600026530
35202478,2021S051235202478,0.3216,35,632639.7906702140,4852110.949153660
35202479,2021S051235202479,0.0804,35,631679.3607859690,4851901.102912150
35202480,2021S051235202480,0.0579,35,631466.8323926330,4851999.772906140
35202481,2021S051235202481,0.221,35,631641.2208857560,4851719.472015190
35202482,2021S051235202482,0.2548,35,631560.9953945300,4851476.787929020
35202483,2021S051235202483,0.4072,35,630564.9441795310,4851499.670628080
35202484,2021S051235202484,0.0359,35,630388.2167792630,4851356.152179770
35202485,2021S051235202485,0.0432,35,630191.9648349380,4851385.685335280
35202486,2021S051235202486,0.1249,35,629770.6935595610,4851415.941339860
35202487,2021S051235202487,0.0762,35,629598.8670833840,4851209.760762750
35202491,2021S051235202491,0.4176,35,629609.2753166990,4850537.598676700
35202492,2021S051235202492,0.1363,35,628923.9554418580,4850954.706042810
35202493,2021S051235202493,0.0991,35,628789.1375900590,4850830.375657920
35202494,2021S051235202494,0.2093,35,628478.0092832690,4850855.536986650
35202495,2021S051235202495,0.1461,35,628502.8796811060,4850466.254869350
35202496,2021S051235202496,0.2527,35,628054.9917140260,4850675.956031660
35202497,2021S051235202497,0.1255,35,627740.2060594270,4850559.358916340
35202498,2021S051235202498,0.1262,35,627530.8628184860,4850491.304118500
35202499,2021S051235202499,0.1614,35,627294.5793091230,4850402.996777150
35202500,2021S051235202500,0.1773,35,627789.2108101000,4850186.071263460
35202501,2021S051235202501,0.1403,35,627504.8360020830,4849886.968133970
35202502,2021S051235202502,0.1577,35,627936.0200150730,4849970.459528440
35202503,2021S051235202503,0.1221,35,627598.6534389900,4849624.478312000
35202504,2021S051235202504,0.2475,35,628306.9362639120,4849955.813973740
35202507,2021S051235202507,0.1236,35,628916.9232636260,4849837.125461350
35202508,2021S051235202508,0.1633,35,628734.8152563020,4850137.312838660
35202509,2021S051235202509,0.2091,35,629041.2575772320,4850343.146531890
35202510,2021S051235202510,0.1456,35,627038.6928741710,4849480.297954450
35202511,2021S051235202511,0.275,35,626946.2555797790,4849888.433187550
35202512,2021S051235202512,0.1438,35,626620.7670378320,4849678.222272310
35202513,2021S051235202513,0.1548,35,626514.4361031110,4849384.379806150
35202514,2021S051235202514,0.1346,35,626234.5783762500,4849684.473664250
35202515,2021S051235202515,0.2219,35,626082.8971285570,4849942.799005870
35202516,2021S051235202516,0.0709,35,626214.7815429430,4850175.652093840
35202517,2021S051235202517,0.0734,35,626081.7051058210,4850251.565529480
35202522,2021S051235202522,0.0499,35,625633.5946033160,4850110.012834880
35202523,2021S051235202523,0.0997,35,625664.5419345160,4849814.595439360
35202534,2021S051235202534,0.1254,35,624175.1281120530,4849586.967122720
35202535,2021S051235202535,0.1731,35,624426.0169444940,4849322.682104130
35202547,2021S051235202547,0.254,35,625643.0252314420,4848418.493011370
35202548,2021S051235202548,0.1911,35,625897.9307905670,4848273.366096650
35202549,2021S051235202549,0.1978,35,625859.3199214190,4847951.352076740
35202550,2021S051235202550,0.0504,35,625456.2236318650,4848070.194672890
35202551,2021S051235202551,0.1701,35,625575.2597331990,4847664.870342340
35202553,2021S051235202553,0.0584,35,625221.7285197390,4847622.964571000
35202554,2021S051235202554,0.1393,35,624921.6149677440,4847637.360462960
35202555,2021S051235202555,0.0469,35,624670.5820337970,4847519.897673940
35202560,2021S051235202560,0.222,35,624976.6458031540,4848031.646212470
35202564,2021S051235202564,0.393,35,624357.8437144100,4847261.924720660
35202565,2021S051235202565,0.1817,35,624429.0303686160,4846867.851191500
35202566,2021S051235202566,0.2824,35,624536.4176073950,4846455.468434600
35202567,2021S051235202567,0.2043,35,624932.6455234860,4846295.148239660
35202568,2021S051235202568,0.2166,35,625001.1344109270,4845954.581365500
35202569,2021S051235202569,0.1388,35,624675.9260376920,4845794.715205970
35202570,2021S051235202570,0.3517,35,625086.3434377730,4846734.002737870
35202571,2021S051235202571,0.3716,35,625247.0780566070,4847108.291591880
35202572,2021S051235202572,0.1484,35,625605.8722366780,4847271.461927470
35202573,2021S051235202573,0.2486,35,625809.5500913700,4847054.353092760
35202574,2021S051235202574,0.1512,35,626197.1626959430,4847119.638096280
35202575,2021S051235202575,0.1825,35,626446.8160470800,4847285.467125360
35202576,2021S051235202576,0.1743,35,626243.0861392000,4847616.547495490
35202577,2021S051235202577,0.1518,35,626159.3733567130,4847885.560070730
35202583,2021S051235202583,0.1813,35,626409.6219324200,4848464.938764690
35202584,2021S051235202584,0.1929,35,626531.9943707830,4848762.589607490
35202586,2021S051235202586,0.1668,35,626087.0988337490,4849164.639273990
35202587,2021S051235202587,0.181,35,625878.0447696640,4849446.126824050
35202588,2021S051235202588,0.1208,35,625334.3459287920,4849257.874542760
35202589,2021S051235202589,0.2341,35,625433.3192307600,4849004.599891250
35202590,2021S051235202590,0.1394,35,625876.0398725490,4848885.330882070
35202591,2021S051235202591,0.2474,35,624369.7288704300,4848835.784916230
35202592,2021S051235202592,0.5264,35,623913.3174410270,4849010.251063030
35202593,2021S051235202593,0.049,35,623861.2376816460,4849548.934817520
35202594,2021S051235202594,0.0641,35,623899.4005705620,4849256.028754880
35202597,2021S051235202597,0.1204,35,627517.2591056210,4846223.811498930
35202598,2021S051235202598,0.0907,35,627745.1948204670,4846151.828362630
35202599,2021S051235202599,0.2056,35,627867.6867921600,4845861.960946330
35202600,2021S051235202600,0.155,35,627193.7450271700,4845913.810700240
35202605,2021S051235202605,0.095,35,626944.4261071300,4844024.112754530
35202606,2021S051235202606,0.1498,35,626991.5912051030,4843756.642254010
35202608,2021S051235202608,0.5242,35,628774.0931328930,4844379.065907700
35202611,2021S051235202611,0.2195,35,629312.8087716020,4844709.304613450
35202612,2021S051235202612,0.3172,35,629864.5483461830,4844791.524211470
35202613,2021S051235202613,0.3972,35,629778.3339179170,4845430.479941270
35202614,2021S051235202614,0.1615,35,629221.1168463590,4845109.915111180
35202615,2021S051235202615,0.17,35,629300.9528450570,4845386.981188600
35202616,2021S051235202616,0.1984,35,628864.7571133490,4845086.245108500
35202617,2021S051235202617,0.2183,35,628783.6451843500,4845635.297848680
35202618,2021S051235202618,0.0598,35,628567.2473402300,4845539.489802730
35202619,2021S051235202619,0.251,35,628607.5231568550,4845999.716429610
35202620,2021S051235202620,0.4136,35,628425.8403145340,4845115.602655070
35202621,2021S051235202621,0.1902,35,629093.0037378380,4846081.075463290
35202622,2021S051235202622,0.1995,35,629339.3109478500,4845782.750724180
35202623,2021S051235202623,0.0842,35,629304.4560984060,4846208.756341670
35202627,2021S051235202627,0.0746,35,629398.6295618920,4846954.910979680
35202628,2021S051235202628,0.1952,35,629380.1120728380,4847227.277658590
35202629,2021S051235202629,0.7073,35,630537.8192116520,4844450.055422180
35202630,2021S051235202630,1.3047,35,631205.8819656900,4843525.737707140
35202636,2021S051235202636,0.1064,35,631017.4315744720,4841657.392729590
35202637,2021S051235202637,0.1046,35,631332.6780383280,4841610.737390260
35202638,2021S051235202638,0.0887,35,631520.5243089120,4841731.327900840
35202639,2021S051235202639,0.0802,35,631854.1708125120,4841657.294265880
35202640,2021S051235202640,0.1045,35,631767.0608277620,4841465.905827670
35202641,2021S051235202641,0.1039,35,631539.1288221150,4841224.599490480
35202642,2021S051235202642,0.0738,35,631550.9815462500,4840897.445808490
35202643,2021S051235202643,0.09,35,631332.9529765020,4840859.110347600
35202644,2021S051235202644,0.1221,35,631254.8837412320,4840544.396150640
35202645,2021S051235202645,0.0836,35,630989.1690901860,4840614.828867680
35202646,2021S051235202646,0.1702,35,631025.7312773620,4840957.196416840
35202647,2021S051235202647,0.0854,35,630678.9504172380,4840828.269563320
35202648,2021S051235202648,0.0588,35,630477.1531949700,4840838.344812600
35202649,2021S051235202649,0.0764,35,630319.4260374770,4840673.474742010
35202650,2021S051235202650,0.0886,35,630106.9846079260,4840727.124609450
35202653,2021S051235202653,0.0867,35,629878.7277786510,4841028.598929940
35202654,2021S051235202654,0.0269,35,629769.4225237160,4840839.085228040
35202655,2021S051235202655,0.0308,35,629571.6049476250,4840780.129273430
35202656,2021S051235202656,0.0189,35,629498.4259525670,4840891.187569000
35202657,2021S051235202657,0.0199,35,629552.4061547700,4840968.194106270
35202666,2021S051235202666,0.0771,35,629210.5208366140,4840835.686641490
35202669,2021S051235202669,0.0301,35,629364.9183584410,4840506.169858660
35202670,2021S051235202670,0.03,35,629257.2302860770,4840473.348726410
35202671,2021S051235202671,0.0384,35,629135.5498499110,4840431.970230530
35202672,2021S051235202672,0.0762,35,629441.8766056670,4840334.523021590
35202673,2021S051235202673,0.0298,35,629472.5842497130,4840537.520160390
35202674,2021S051235202674,0.0587,35,629631.2308979170,4840585.623428000
35202675,2021S051235202675,0.0936,35,629881.2465709300,4840588.691464060
35202676,2021S051235202676,0.1081,35,630021.1198002340,4840283.662303080
35202677,2021S051235202677,0.0787,35,630323.6202414000,4840430.580000130
35202678,2021S051235202678,0.0615,35,630489.7826704940,4840379.026351440
35202679,2021S051235202679,0.0727,35,630536.0544707610,4840167.506737770
35202680,2021S051235202680,0.0726,35,630826.6443893320,4840240.495579160
35202681,2021S051235202681,0.0893,35,630750.5206349650,4840511.157415810
35202682,2021S051235202682,0.0859,35,630858.0874833720,4840008.563751610
35202683,2021S051235202683,0.0975,35,631142.5182059170,4840188.469349790
35202684,2021S051235202684,0.0993,35,631273.6831918000,4839885.910717640
35202685,2021S051235202685,0.0981,35,631438.4475536710,4840103.312317690
35202686,2021S051235202686,0.1107,35,631659.6427497740,4839828.416789480
35202687,2021S051235202687,0.063,35,631787.7481310640,4840129.382281250
35202688,2021S051235202688,0.101,35,631898.3147521080,4840338.699146890
35202689,2021S051235202689,0.089,35,631692.1929863230,4840563.278273940
35202690,2021S051235202690,0.1009,35,631515.3505723480,4840334.947482490
35202691,2021S051235202691,0.1143,35,631789.0233014070,4840860.953711780
35202694,2021S051235202694,0.2571,35,632362.5266413760,4841782.922244160
35202695,2021S051235202695,0.1983,35,632037.2279144060,4841959.148938200
35202699,2021S051235202699,1.4178,35,631957.1423853800,4842778.697762250
35202700,2021S051235202700,0.1451,35,633404.8152135190,4843187.424790010
35202701,2021S051235202701,0.1506,35,633086.2912187380,4843302.087423900
35202702,2021S051235202702,1.7038,35,633084.7782261100,4842828.822008780
35202703,2021S051235202703,0.1135,35,632844.8639719390,4843960.599243530
35202704,2021S051235202704,0.2281,35,632901.0935451240,4844344.167713290
35202705,2021S051235202705,0.1017,35,633245.0020265690,4844166.826980690
35202706,2021S051235202706,0.0404,35,633429.1647369480,4844230.801184350
35202707,2021S051235202707,0.1534,35,633643.1945991090,4844291.071080300
35202712,2021S051235202712,0.1295,35,633713.7099396300,4843269.735802210
35202722,2021S051235202722,1.5535,35,635760.4961168030,4842249.929137450
35202727,2021S051235202727,0.0356,35,634546.1799015490,4841766.382932520
35202733,2021S051235202733,0.0819,35,634207.2892820770,4841766.366753790
35202735,2021S051235202735,0.1103,35,634477.8959842980,4841558.922523000
35202736,2021S051235202736,0.0848,35,634197.8942984600,4841453.299358620
35202739,2021S051235202739,0.6381,35,633566.9699599330,4844929.122723790
35202741,2021S051235202741,0.0948,35,634584.9344593770,4844833.526918750
35202742,2021S051235202742,0.1307,35,634930.4955144500,4844838.940622590
35202743,2021S051235202743,0.0294,35,634745.5117181630,4844607.589446480
35202744,2021S051235202744,0.0445,35,634698.4506283970,4844454.533164310
35202745,2021S051235202745,0.1662,35,635218.3316588280,4844674.769687360
35202746,2021S051235202746,0.0971,35,635659.7066578600,4844965.084401240
35202747,2021S051235202747,0.2673,35,635418.1162884190,4845111.644413250
35202748,2021S051235202748,0.1516,35,635556.6743754150,4845494.442527320
35202749,2021S051235202749,0.0848,35,635194.9559363520,4845580.501046640
35202750,2021S051235202750,0.1071,35,635360.6081590060,4845799.442501520
35202751,2021S051235202751,0.1588,35,634933.4688983000,4845596.468734210
35202752,2021S051235202752,0.1343,35,635042.4118131590,4845255.467235690
35202753,2021S051235202753,0.2084,35,634570.0455756900,4845326.999385740
35202756,2021S051235202756,0.4307,35,634031.6632580220,4845012.039304160
35202757,2021S051235202757,0.5271,35,633572.2099152200,4845598.067764470
35202758,2021S051235202758,0.2638,35,633877.5170094710,4846005.398800340
35202760,2021S051235202760,0.3332,35,632288.3088892900,4845241.215877180
35202761,2021S051235202761,0.1664,35,631889.5006470880,4845072.234872410
35202762,2021S051235202762,0.3296,35,631820.5672868890,4844623.812440640
35202763,2021S051235202763,0.1132,35,631537.5849223460,4844792.784594510
35202764,2021S051235202764,0.161,35,631188.3587191810,4844874.526268710
35202765,2021S051235202765,0.3043,35,632095.9186636540,4844161.653222270
35202767,2021S051235202767,0.4327,35,631936.0388853880,4843822.586163110
35202768,2021S051235202768,0.2461,35,631789.1532996890,4839690.360896600
35202769,2021S051235202769,0.0702,35,631319.4091712750,4839633.971503310
35202770,2021S051235202770,0.9243,35,630220.9859262050,4839397.632469400
35202771,2021S051235202771,0.1606,35,630943.1284842480,4839279.601149870
35202772,2021S051235202772,0.1181,35,630306.9898177500,4839091.758645470
35202773,2021S051235202773,0.1044,35,630492.0525359780,4838921.912923430
35202774,2021S051235202774,0.0946,35,630409.6791704390,4838696.345374870
35202775,2021S051235202775,0.0959,35,630770.0963023910,4838756.181914020
35202776,2021S051235202776,0.2737,35,630915.7175921680,4838681.305159950
35202777,2021S051235202777,0.1968,35,630391.3572955690,4838348.221141950
35202778,2021S051235202778,0.1667,35,630008.2336966090,4838659.770790000
35202779,2021S051235202779,0.07,35,630034.4211262550,4838910.955604510
35202787,2021S051235202787,0.1335,35,629302.9692651730,4837831.800023430
35202788,2021S051235202788,0.1368,35,629245.2708657130,4838043.112156770
35202789,2021S051235202789,0.0893,35,629082.6916232520,4838209.097673020
35202790,2021S051235202790,0.0713,35,629273.8184810660,4838348.856324970
35202791,2021S051235202791,0.0327,35,628991.6939636620,4838482.410010740
35202792,2021S051235202792,0.0361,35,628999.2750280820,4838681.039180610
35202797,2021S051235202797,0.0713,35,628993.0272963190,4839061.134064890
35202798,2021S051235202798,0.0878,35,629051.8240176440,4838866.867654580
35202799,2021S051235202799,0.0311,35,628790.7632858560,4838670.277169590
35202800,2021S051235202800,0.0331,35,628862.4447112860,4838443.881709070
35202801,2021S051235202801,0.0558,35,628738.1717755150,4838337.460936990
35202802,2021S051235202802,0.1275,35,628565.7818031880,4838480.254633720
35202803,2021S051235202803,0.1003,35,628659.4776201690,4838077.065881070
35202804,2021S051235202804,0.1388,35,628765.0239143010,4837822.981005620
35202805,2021S051235202805,0.1939,35,628380.5147384040,4837872.077957530
35202806,2021S051235202806,0.157,35,628900.7152209890,4837443.762752910
35202807,2021S051235202807,0.1639,35,628359.2920650360,4837165.431115110
35202808,2021S051235202808,0.0773,35,627876.0380694430,4837059.069270870
35202809,2021S051235202809,0.1978,35,628375.7071693760,4837487.628371610
35202810,2021S051235202810,0.089,35,628065.0297802240,4837587.689509020
35202811,2021S051235202811,0.1251,35,629338.3604610790,4837617.340719560
35202812,2021S051235202812,0.0875,35,629484.5765832520,4837498.489050810
35202813,2021S051235202813,0.065,35,629463.0199967500,4837352.697697560
35202814,2021S051235202814,0.103,35,629541.4437378590,4837229.838811810
35202817,2021S051235202817,0.051,35,629824.2516179650,4836925.421360270
35202818,2021S051235202818,0.1352,35,629651.1054543910,4836782.586298440
35202819,2021S051235202819,0.0868,35,630050.5206270110,4836851.166832800
35202820,2021S051235202820,0.1204,35,629730.7360678230,4836514.312680700
35202821,2021S051235202821,0.0264,35,630137.6596527960,4836601.322219220
35202823,2021S051235202823,0.0915,35,630406.0351737460,4836747.007095030
35202840,2021S051235202840,0.0923,35,631104.2087403420,4835597.311264370
35202842,2021S051235202842,0.0329,35,631344.5810770900,4835684.677686100
35202843,2021S051235202843,0.0482,35,631515.5563147620,4835739.599012510
35202845,2021S051235202845,0.0723,35,631599.4705058390,4835471.147015470
35202846,2021S051235202846,0.0271,35,631459.1394146510,4835425.970433540
35202847,2021S051235202847,0.044,35,631359.2627358070,4835392.553671730
35202848,2021S051235202848,0.0291,35,631253.4060515950,4835333.290359910
35202849,2021S051235202849,0.0389,35,631141.4063966820,4835313.342073190
35202850,2021S051235202850,0.0348,35,631053.5088703960,4835266.604006170
35202878,2021S051235202878,0.1292,35,630100.9786699870,4837099.243730900
35202879,2021S051235202879,0.3511,35,630050.1476767280,4837660.764807000
35202880,2021S051235202880,0.1075,35,628194.5433270830,4838247.609945710
35202881,2021S051235202881,0.125,35,628207.3858372260,4838490.962403800
35202882,2021S051235202882,0.1309,35,627980.9357227500,4838788.495435820
35202883,2021S051235202883,0.0608,35,627737.3084433730,4838661.695851920
35202884,2021S051235202884,0.1329,35,627642.6651771690,4839058.091579100
35202886,2021S051235202886,0.1248,35,627391.4806700620,4839019.756240690
35202887,2021S051235202887,0.0799,35,627188.9485089940,4839241.824802310
35202888,2021S051235202888,0.1021,35,627153.1273199380,4839507.916592650
35202889,2021S051235202889,0.0684,35,626873.9998751320,4839448.617020230
35202890,2021S051235202890,0.0899,35,626854.9280938960,4839224.348182150
35202891,2021S051235202891,0.1351,35,626962.8600727430,4838948.392107950
35202892,2021S051235202892,0.0699,35,627054.5455499090,4839783.000444990
35202893,2021S051235202893,0.0695,35,627293.3368917680,4839880.990513800
35202894,2021S051235202894,0.0547,35,627226.9650898960,4840093.971353400
35202895,2021S051235202895,0.1393,35,627707.5789529760,4839808.773477860
35202896,2021S051235202896,0.1305,35,627433.6295377790,4839573.032762630
35202897,2021S051235202897,0.1817,35,627795.9659618000,4839345.317476450
35202898,2021S051235202898,0.1762,35,628092.6234870800,4839383.171494600
35202899,2021S051235202899,0.1565,35,628145.5764430280,4839707.806152310
35202900,2021S051235202900,0.0948,35,628318.9931200880,4839818.192188980
35202901,2021S051235202901,0.0952,35,627851.2362633700,4840067.201121330
35202902,2021S051235202902,0.065,35,628177.5661392140,4840111.241769440
35202903,2021S051235202903,0.0647,35,628372.1771378560,4840170.278612330
35202904,2021S051235202904,0.0761,35,628573.9113754540,4840202.687409760
35202905,2021S051235202905,0.1155,35,628694.3937962310,4839938.694525110
35202906,2021S051235202906,0.1351,35,628952.5247942890,4840221.074584810
35202907,2021S051235202907,0.0581,35,628768.4496278270,4840354.766892980
35202910,2021S051235202910,0.0694,35,629281.8620276270,4839988.696529380
35202911,2021S051235202911,0.0876,35,629406.2809345200,4840154.774876680
35202912,2021S051235202912,0.0987,35,629706.1881779070,4840168.939019030
35202918,2021S051235202918,0.1195,35,630170.8365351020,4840036.742263150
35202919,2021S051235202919,0.076,35,630308.8176128900,4839896.879700900
35202920,2021S051235202920,0.0983,35,630375.2409647670,4839792.025030430
35202928,2021S051235202928,0.2173,35,629006.6369114140,4839635.334528190
35202930,2021S051235202930,0.077,35,628867.2520892170,4839273.646647080
35202931,2021S051235202931,0.0538,35,628601.6955456210,4839398.172821170
35202932,2021S051235202932,0.1008,35,628646.2144721160,4839669.749070610
35202933,2021S051235202933,0.3992,35,628446.1770472260,4838985.661798060
35202935,2021S051235202935,0.082,35,628041.0096742600,4840419.563016430
35202936,2021S051235202936,0.0706,35,627863.0250319080,4840692.445512620
35202937,2021S051235202937,0.0818,35,627724.3481082010,4840502.932110520
35202938,2021S051235202938,0.0831,35,627780.1290836390,4840276.072799260
35202939,2021S051235202939,0.0889,35,627475.6301415480,4840442.503798250
35202940,2021S051235202940,0.1208,35,627296.8278273440,4840315.329349610
35202941,2021S051235202941,0.0827,35,627371.2103711350,4840753.429007590
35202942,2021S051235202942,0.0994,35,627769.6667353350,4840851.787858920
35202943,2021S051235202943,0.0839,35,629212.9763835650,4841317.250828360
35202944,2021S051235202944,0.1274,35,629099.2658711180,4841495.758625280
35202945,2021S051235202945,0.0912,35,629327.5523320180,4841650.400308580
35202946,2021S051235202946,0.1932,35,629676.5168088540,4841631.841249940
35202947,2021S051235202947,0.1346,35,629775.9300085220,4841256.599352670
35202948,2021S051235202948,0.0658,35,630362.9884683660,4841222.867595570
35202949,2021S051235202949,0.1154,35,630477.7883352140,4841094.825586970
35202950,2021S051235202950,0.1014,35,630897.6820414290,4841242.480876140
35202951,2021S051235202951,0.0725,35,630827.9380561140,4841515.689964390
35202952,2021S051235202952,0.0971,35,631175.0792288850,4841328.018287870
35202953,2021S051235202953,0.1207,35,625478.3959141010,4844264.848171490
35202954,2021S051235202954,0.1133,35,625486.7367542430,4843980.858797220
35202955,2021S051235202955,0.078,35,625624.7276885870,4843838.854013150
35202965,2021S051235202965,0.4407,35,619794.5362378600,4838551.842232470
35202966,2021S051235202966,0.0776,35,619435.8556734240,4839131.295571700
35202967,2021S051235202967,0.136,35,619296.3698862140,4838853.787287050
35202968,2021S051235202968,0.3437,35,618888.7805106330,4838884.380041850
35202969,2021S051235202969,0.2006,35,618777.8759681750,4839284.706977120
35202970,2021S051235202970,0.0926,35,618971.6989345700,4839568.430335710
35202971,2021S051235202971,0.224,35,618456.9696977120,4839752.816069290
35202972,2021S051235202972,0.182,35,618362.2199462040,4839377.454507690
35202973,2021S051235202973,0.2008,35,618204.0383096020,4838761.506983440
35202974,2021S051235202974,0.23,35,618974.4934337050,4838585.841686870
35202975,2021S051235202975,0.1428,35,618710.9361474460,4838446.219515500
35202976,2021S051235202976,0.1035,35,618962.4600508170,4838219.177594450
35202977,2021S051235202977,0.0905,35,618753.6400939460,4838048.231487960
35202982,2021S051235202982,0.1488,35,619256.8314927360,4838199.165894040
35202983,2021S051235202983,0.0761,35,619631.5109948770,4838259.740836990
35202985,2021S051235202985,0.1954,35,619422.1700795000,4837637.975890640
35202986,2021S051235202986,0.1071,35,618977.3724607180,4837511.562682030
35202987,2021S051235202987,0.2418,35,619395.9766054960,4837162.022320280
35202988,2021S051235202988,0.1312,35,619575.1823244530,4837503.174827640
35202989,2021S051235202989,0.1497,35,619864.4098349390,4837319.069265650
35202990,2021S051235202990,0.0287,35,619920.5214919410,4837626.331230440
35202991,2021S051235202991,0.0441,35,620063.1580587590,4837565.583225680
35202992,2021S051235202992,0.4512,35,619360.7355955750,4836755.739226600
35202993,2021S051235202993,1.1681,35,618531.8686214160,4836740.297965420
35202994,2021S051235202994,0.1002,35,618201.1758347060,4837217.679158720
35202995,2021S051235202995,0.1295,35,617998.3399840430,4837198.799247630
35202996,2021S051235202996,0.206,35,617946.8952595780,4837611.699503460
35202997,2021S051235202997,0.2122,35,618445.5849943240,4837762.886031790
35202998,2021S051235202998,0.237,35,618326.9762168530,4838211.844012980
35202999,2021S051235202999,0.1412,35,617896.1506728970,4838375.116438400
35203000,2021S051235203000,0.274,35,617790.3952613400,4838034.415531150
35203001,2021S051235203001,0.1577,35,617478.5006773180,4837429.432782850
35203002,2021S051235203002,0.1566,35,617040.5063110930,4837304.935455070
35203003,2021S051235203003,0.2007,35,617152.6744880130,4836939.488872650
35203004,2021S051235203004,0.4348,35,617665.4918143980,4836859.734976300
35203005,2021S051235203005,0.2719,35,617256.0274029390,4836490.977435670
35203006,2021S051235203006,0.2203,35,617889.2659960650,4836239.819033680
35203007,2021S051235203007,0.3113,35,617438.5859389330,4835956.299202670
35203008,2021S051235203008,0.1816,35,616991.3909621280,4835945.219655590
35203009,2021S051235203009,0.1685,35,616816.7560170100,4836313.223485180
35203015,2021S051235203015,0.0381,35,615206.7113268550,4846634.548139490
35203016,2021S051235203016,0.141,35,614958.9733090980,4846455.024423340
35203018,2021S051235203018,0.0353,35,614660.9750044410,4846349.238608950
35203026,2021S051235203026,0.0323,35,613652.1290163840,4846128.032959410
35203027,2021S051235203027,0.1545,35,613321.0446979420,4846032.368357260
35203028,2021S051235203028,0.0594,35,613207.8969557590,4845895.385128960
35203029,2021S051235203029,0.0308,35,613401.5334113480,4845834.718359260
35203030,2021S051235203030,0.0505,35,613399.3601903580,4845648.603684200
35203031,2021S051235203031,0.2293,35,613292.4222007060,4845527.212566440
35203032,2021S051235203032,0.0818,35,613275.8473393330,4845203.830829650
35203033,2021S051235203033,0.0626,35,613222.6044935430,4845009.402871090
35203034,2021S051235203034,0.1157,35,613013.3390852750,4844982.741491910
35203035,2021S051235203035,0.1254,35,612866.5530591290,4844792.997600780
35203036,2021S051235203036,0.0765,35,612801.0492830700,4844530.158248670
35203037,2021S051235203037,0.0754,35,612574.2530790570,4844659.162858490
35203038,2021S051235203038,0.433,35,612419.8929776830,4844802.836543570
35203039,2021S051235203039,0.0574,35,612586.8370245110,4845336.599598750
35203040,2021S051235203040,0.0421,35,612550.4205804030,4845566.157311720
35203041,2021S051235203041,0.0895,35,612379.5892672880,4845506.113633780
35203042,2021S051235203042,1.9929,35,611346.2725805340,4845119.439310270
35203043,2021S051235203043,0.0877,35,612712.9249517750,4845858.119538800
